Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TM","Detailed trade matrix","68","France","156","New Zealand","5622","Import Value","1061","Meat, chicken, canned","2013","2013","1000 US$","13","","Official data",""
"TM","Detailed trade matrix","68","France","173","Poland","5622","Import Value","1061","Meat, chicken, canned","2013","2013","1000 US$","15994","","Official data",""
"TM","Detailed trade matrix","68","France","173","Poland","5622","Import Value","1061","Meat, chicken, canned","2017","2017","1000 US$","47394","","Official data",""
"TM","Detailed trade matrix","68","France","174","Portugal","5622","Import Value","1061","Meat, chicken, canned","2013","2013","1000 US$","344","","Official data",""
"TM","Detailed trade matrix","68","France","174","Portugal","5622","Import Value","1061","Meat, chicken, canned","2017","2017","1000 US$","124","","Official data",""
"TM","Detailed trade matrix","68","France","183","Romania","5622","Import Value","1061","Meat, chicken, canned","2013","2013","1000 US$","1274","","Official data",""
"TM","Detailed trade matrix","68","France","183","Romania","5622","Import Value","1061","Meat, chicken, canned","2017","2017","1000 US$","235","","Official data",""
"TM","Detailed trade matrix","68","France","198","Slovenia","5622","Import Value","1061","Meat, chicken, canned","2013","2013","1000 US$","782","","Official data",""
"TM","Detailed trade matrix","68","France","198","Slovenia","5622","Import Value","1061","Meat, chicken, canned","2017","2017","1000 US$","1359","","Official data",""
"TM","Detailed trade matrix","68","France","203","Spain","5622","Import Value","1061","Meat, chicken, canned","2013","2013","1000 US$","3219","","Official data",""
"TM","Detailed trade matrix","68","France","203","Spain","5622","Import Value","1061","Meat, chicken, canned","2017","2017","1000 US$","4411","","Official data",""
"TM","Detailed trade matrix","68","France","210","Sweden","5622","Import Value","1061","Meat, chicken, canned","2013","2013","1000 US$","3306","","Official data",""
"TM","Detailed trade matrix","68","France","210","Sweden","5622","Import Value","1061","Meat, chicken, canned","2017","2017","1000 US$","793","","Official data",""
"TM","Detailed trade matrix","68","France","211","Switzerland","5622","Import Value","1061","Meat, chicken, canned","2013","2013","1000 US$","13","","Official data",""
"TM","Detailed trade matrix","68","France","211","Switzerland","5622","Import Value","1061","Meat, chicken, canned","2017","2017","1000 US$","3","","Official data",""
"TM","Detailed trade matrix","68","France","216","Thailand","5622","Import Value","1061","Meat, chicken, canned","2013","2013","1000 US$","23263","","Official data",""
"TM","Detailed trade matrix","68","France","216","Thailand","5622","Import Value","1061","Meat, chicken, canned","2017","2017","1000 US$","9185","","Official data",""
"TM","Detailed trade matrix","68","France","230","Ukraine","5622","Import Value","1061","Meat, chicken, canned","2017","2017","1000 US$","422","","Official data",""
"TM","Detailed trade matrix","68","France","229","United Kingdom","5622","Import Value","1061","Meat, chicken, canned","2013","2013","1000 US$","18168","","Official data",""
"TM","Detailed trade matrix","68","France","229","United Kingdom","5622","Import Value","1061","Meat, chicken, canned","2017","2017","1000 US$","8288","","Official data",""
"TM","Detailed trade matrix","68","France","231","United States of America","5622","Import Value","1061","Meat, chicken, canned","2017","2017","1000 US$","94","","Official data",""
"TM","Detailed trade matrix","68","France","237","Viet Nam","5622","Import Value","1061","Meat, chicken, canned","2017","2017","1000 US$","0","","Official data",""
"TM","Detailed trade matrix","68","France","2","Afghanistan","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","244","","Official data",""
"TM","Detailed trade matrix","68","France","3","Albania","5910","Export Quantity","1058","Meat, chicken","2013","2013","tonnes","182","","Official data",""
"TM","Detailed trade matrix","68","France","3","Albania","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","78","","Official data",""
"TM","Detailed trade matrix","68","France","7","Angola","5910","Export Quantity","1058","Meat, chicken","2013","2013","tonnes","937","","Official data",""
"TM","Detailed trade matrix","68","France","7","Angola","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","203","","Official data",""
"TM","Detailed trade matrix","68","France","1","Armenia","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","275","","Official data",""
"TM","Detailed trade matrix","68","France","22","Aruba","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","6","","Official data",""
"TM","Detailed trade matrix","68","France","11","Austria","5910","Export Quantity","1058","Meat, chicken","2013","2013","tonnes","279","","Official data",""
"TM","Detailed trade matrix","68","France","11","Austria","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","456","","Official data",""
"TM","Detailed trade matrix","68","France","52","Azerbaijan","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","20","","Official data",""
"TM","Detailed trade matrix","68","France","12","Bahamas","5910","Export Quantity","1058","Meat, chicken","2013","2013","tonnes","0","","Official data",""
"TM","Detailed trade matrix","68","France","13","Bahrain","5910","Export Quantity","1058","Meat, chicken","2013","2013","tonnes","1404","","Official data",""
"TM","Detailed trade matrix","68","France","13","Bahrain","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","251","","Official data",""
"TM","Detailed trade matrix","68","France","16","Bangladesh","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","28","","Official data",""
"TM","Detailed trade matrix","68","France","57","Belarus","5910","Export Quantity","1058","Meat, chicken","2013","2013","tonnes","1036","","Official data",""
"TM","Detailed trade matrix","68","France","57","Belarus","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","1046","","Official data",""
"TM","Detailed trade matrix","68","France","255","Belgium","5910","Export Quantity","1058","Meat, chicken","2013","2013","tonnes","16281","","Official data",""
"TM","Detailed trade matrix","68","France","255","Belgium","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","12577","","Official data",""
"TM","Detailed trade matrix","68","France","53","Benin","5910","Export Quantity","1058","Meat, chicken","2013","2013","tonnes","16694","","Official data",""
"TM","Detailed trade matrix","68","France","53","Benin","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","19991","","Official data",""
"TM","Detailed trade matrix","68","France","80","Bosnia and Herzegovina","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","231","","Official data",""
"TM","Detailed trade matrix","68","France","27","Bulgaria","5910","Export Quantity","1058","Meat, chicken","2013","2013","tonnes","4825","","Official data",""
"TM","Detailed trade matrix","68","France","27","Bulgaria","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","2795","","Official data",""
"TM","Detailed trade matrix","68","France","233","Burkina Faso","5910","Export Quantity","1058","Meat, chicken","2013","2013","tonnes","5","","Official data",""
"TM","Detailed trade matrix","68","France","233","Burkina Faso","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","2","","Official data",""
"TM","Detailed trade matrix","68","France","35","Cabo Verde","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","254","","Official data",""
"TM","Detailed trade matrix","68","France","32","Cameroon","5910","Export Quantity","1058","Meat, chicken","2013","2013","tonnes","230","","Official data",""
"TM","Detailed trade matrix","68","France","32","Cameroon","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","70","","Official data",""
"TM","Detailed trade matrix","68","France","33","Canada","5910","Export Quantity","1058","Meat, chicken","2013","2013","tonnes","1","","Official data",""
"TM","Detailed trade matrix","68","France","33","Canada","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","26","","Official data",""
"TM","Detailed trade matrix","68","France","37","Central African Republic","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","168","","Official data",""
"TM","Detailed trade matrix","68","France","39","Chad","5910","Export Quantity","1058","Meat, chicken","2013","2013","tonnes","136","","Official data",""
"TM","Detailed trade matrix","68","France","39","Chad","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","38","","Official data",""
"TM","Detailed trade matrix","68","France","96","China, Hong Kong SAR","5910","Export Quantity","1058","Meat, chicken","2013","2013","tonnes","5767","","Official data",""
"TM","Detailed trade matrix","68","France","96","China, Hong Kong SAR","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","10404","","Official data",""
"TM","Detailed trade matrix","68","France","128","China, Macao SAR","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","52","","Official data",""
"TM","Detailed trade matrix","68","France","41","China, mainland","5910","Export Quantity","1058","Meat, chicken","2013","2013","tonnes","3890","","Official data",""
"TM","Detailed trade matrix","68","France","41","China, mainland","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","634","","Official data",""
"TM","Detailed trade matrix","68","France","45","Comoros","5910","Export Quantity","1058","Meat, chicken","2013","2013","tonnes","1248","","Official data",""
"TM","Detailed trade matrix","68","France","45","Comoros","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","909","","Official data",""
"TM","Detailed trade matrix","68","France","46","Congo","5910","Export Quantity","1058","Meat, chicken","2013","2013","tonnes","4260","","Official data",""
"TM","Detailed trade matrix","68","France","46","Congo","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","2797","","Official data",""
"TM","Detailed trade matrix","68","France","107","Côte d'Ivoire","5910","Export Quantity","1058","Meat, chicken","2013","2013","tonnes","71","","Official data",""
"TM","Detailed trade matrix","68","France","107","Côte d'Ivoire","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","753","","Official data",""
"TM","Detailed trade matrix","68","France","98","Croatia","5910","Export Quantity","1058","Meat, chicken","2013","2013","tonnes","36","","Official data",""
"TM","Detailed trade matrix","68","France","98","Croatia","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","324","","Official data",""
"TM","Detailed trade matrix","68","France","50","Cyprus","5910","Export Quantity","1058","Meat, chicken","2013","2013","tonnes","330","","Official data",""
"TM","Detailed trade matrix","68","France","50","Cyprus","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","98","","Official data",""
"TM","Detailed trade matrix","68","France","167","Czechia","5910","Export Quantity","1058","Meat, chicken","2013","2013","tonnes","2004","","Official data",""
"TM","Detailed trade matrix","68","France","167","Czechia","5910","Export Quantity","1058","Meat, chicken","2017","2017","tonnes","832","","Official data",""
"TM","Detailed trade matrix","68","France","250","Democratic Republic of the Congo","5910","Export Quantity","1058","Meat, chicken","2013","2013","tonnes","47","","Official data",""
