Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","11","Austria","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7012","December","LCU","1077","","Official data"
"PP","Producer Prices","11","Austria","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7021","Annual value","LCU","2081","","Official data"
"PP","Producer Prices","11","Austria","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7001","January","LCU","2070","","Official data"
"PP","Producer Prices","11","Austria","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7002","February","LCU","2090","","Official data"
"PP","Producer Prices","11","Austria","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7003","March","LCU","2090","","Official data"
"PP","Producer Prices","11","Austria","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7004","April","LCU","2080","","Official data"
"PP","Producer Prices","11","Austria","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7005","May","LCU","2070","","Official data"
"PP","Producer Prices","11","Austria","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7006","June","LCU","2090","","Official data"
"PP","Producer Prices","11","Austria","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7007","July","LCU","2080","","Official data"
"PP","Producer Prices","11","Austria","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7008","August","LCU","2060","","Official data"
"PP","Producer Prices","11","Austria","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7009","September","LCU","2070","","Official data"
"PP","Producer Prices","11","Austria","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7010","October","LCU","2090","","Official data"
"PP","Producer Prices","11","Austria","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7011","November","LCU","2070","","Official data"
"PP","Producer Prices","11","Austria","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7012","December","LCU","2110","","Official data"
"PP","Producer Prices","11","Austria","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","SLC","1077","","Official data"
"PP","Producer Prices","11","Austria","5531","Producer Price (SLC/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","SLC","2348","","Official data"
"PP","Producer Prices","11","Austria","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","SLC","1077","","Official data"
"PP","Producer Prices","11","Austria","5531","Producer Price (SLC/tonne)","1058","Meat, chicken","2017","2017","7021","Annual value","SLC","2081","","Official data"
"PP","Producer Prices","11","Austria","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","USD","1430","","Official data"
"PP","Producer Prices","11","Austria","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","USD","3117.5","","Official data"
"PP","Producer Prices","11","Austria","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","USD","1213.7","","Official data"
"PP","Producer Prices","11","Austria","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2017","2017","7021","Annual value","USD","2345.1","","Official data"
"PP","Producer Prices","11","Austria","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2013","2013","7021","Annual value","","107.67","Fc","Calculated data"
"PP","Producer Prices","11","Austria","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2017","2017","7021","Annual value","","95.43","Fc","Calculated data"
"PP","Producer Prices","52","Azerbaijan","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","LCU","1826.4","Fc","Calculated data"
"PP","Producer Prices","52","Azerbaijan","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","LCU","2535","","Official data"
"PP","Producer Prices","52","Azerbaijan","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7021","Annual value","LCU","3070","","Official data"
"PP","Producer Prices","52","Azerbaijan","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","SLC","1826.4","Fc","Calculated data"
"PP","Producer Prices","52","Azerbaijan","5531","Producer Price (SLC/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","SLC","2535","","Official data"
"PP","Producer Prices","52","Azerbaijan","5531","Producer Price (SLC/tonne)","1058","Meat, chicken","2017","2017","7021","Annual value","SLC","3070","","Official data"
"PP","Producer Prices","52","Azerbaijan","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","USD","2327.9","Fc","Calculated data"
"PP","Producer Prices","52","Azerbaijan","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","USD","3231.2","","Official data"
"PP","Producer Prices","52","Azerbaijan","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2017","2017","7021","Annual value","USD","1783.7","","Official data"
"PP","Producer Prices","52","Azerbaijan","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2013","2013","7021","Annual value","","99.62","Fc","Calculated data"
"PP","Producer Prices","52","Azerbaijan","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2017","2017","7021","Annual value","","120.64","Fc","Calculated data"
"PP","Producer Prices","16","Bangladesh","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2013","2013","7021","Annual value","","86.9","Fc","Calculated data"
"PP","Producer Prices","16","Bangladesh","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2017","2017","7021","Annual value","","109.74","Fc","Calculated data"
"PP","Producer Prices","14","Barbados","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2013","2013","7021","Annual value","","104.47","Fc","Calculated data"
"PP","Producer Prices","14","Barbados","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2017","2017","7021","Annual value","","103.25","Fc","Calculated data"
"PP","Producer Prices","57","Belarus","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","LCU","11671826","","Official data"
"PP","Producer Prices","57","Belarus","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7001","January","LCU","11519254.7","","Official data"
"PP","Producer Prices","57","Belarus","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7002","February","LCU","12277001.8","","Official data"
"PP","Producer Prices","57","Belarus","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7003","March","LCU","11679621.1","","Official data"
"PP","Producer Prices","57","Belarus","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7004","April","LCU","11559509.3","","Official data"
"PP","Producer Prices","57","Belarus","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7005","May","LCU","11429656.2","","Official data"
"PP","Producer Prices","57","Belarus","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7006","June","LCU","11211530.9","","Official data"
"PP","Producer Prices","57","Belarus","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7007","July","LCU","11700833.3","","Official data"
"PP","Producer Prices","57","Belarus","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7008","August","LCU","11650944.8","","Official data"
"PP","Producer Prices","57","Belarus","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7009","September","LCU","11617414.6","","Official data"
"PP","Producer Prices","57","Belarus","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7010","October","LCU","11576605.1","","Official data"
"PP","Producer Prices","57","Belarus","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7011","November","LCU","12176526.2","","Official data"
"PP","Producer Prices","57","Belarus","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7012","December","LCU","11906821.1","","Official data"
"PP","Producer Prices","57","Belarus","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","LCU","15357666","Fc","Calculated data"
"PP","Producer Prices","57","Belarus","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","LCU","1531.2","","Official data"
"PP","Producer Prices","57","Belarus","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7001","January","LCU","1594","","Official data"
"PP","Producer Prices","57","Belarus","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7002","February","LCU","1527.3","","Official data"
"PP","Producer Prices","57","Belarus","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7003","March","LCU","1502","","Official data"
"PP","Producer Prices","57","Belarus","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7004","April","LCU","1511.3","","Official data"
"PP","Producer Prices","57","Belarus","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7005","May","LCU","1541.1","","Official data"
"PP","Producer Prices","57","Belarus","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7006","June","LCU","1519.1","","Official data"
"PP","Producer Prices","57","Belarus","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7007","July","LCU","1508.4","","Official data"
"PP","Producer Prices","57","Belarus","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7008","August","LCU","1507","","Official data"
"PP","Producer Prices","57","Belarus","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7009","September","LCU","1524.5","","Official data"
"PP","Producer Prices","57","Belarus","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7010","October","LCU","1527.5","","Official data"
"PP","Producer Prices","57","Belarus","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7011","November","LCU","1540.6","","Official data"
"PP","Producer Prices","57","Belarus","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7012","December","LCU","1570.3","","Official data"
"PP","Producer Prices","57","Belarus","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","SLC","1167.2","","Official data"
"PP","Producer Prices","57","Belarus","5531","Producer Price (SLC/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","SLC","1535.8","Fc","Calculated data"
"PP","Producer Prices","57","Belarus","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","SLC","1531.2","","Official data"
"PP","Producer Prices","57","Belarus","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","USD","1314.4","","Official data"
"PP","Producer Prices","57","Belarus","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","USD","1729.5","Fc","Calculated data"
"PP","Producer Prices","57","Belarus","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","USD","792.4","","Official data"
"PP","Producer Prices","57","Belarus","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2013","2013","7021","Annual value","","82.89","Fc","Calculated data"
"PP","Producer Prices","57","Belarus","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2017","2017","7021","Annual value","","108.74","Fc","Calculated data"
"PP","Producer Prices","255","Belgium","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","LCU","949.1","","Official data"
"PP","Producer Prices","255","Belgium","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7001","January","LCU","507","","Official data"
"PP","Producer Prices","255","Belgium","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7002","February","LCU","515","","Official data"
"PP","Producer Prices","255","Belgium","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7003","March","LCU","442.5","","Official data"
